text,PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,CIR_STATUS_WEP,CIR_HELD_WAY_WEP,CIR_PURPOSE,CIR_AMMU_AMOUNT_WEP,CIR_OBTAIN_WAY_WEP,CIR_TYPE_WEP,CIR_USE,CIR_PLANNING,RESPO,REGRET,CONFESSION
"עבירת התפרצות למקום המשמש למגורי אדם (או לתפילה) בכוונה לבצע גניבה או פשע הינה עבירה שעונש המקסימאלי שנקבע לצידה הינו מאסר שבע שנים, וזאת ללא קשר לכך אם מתוך הבית בוצעה עבירה של גניבה או לאו, שהינה עבירה נפרדת אשר העונש לצידה לפי סעיף 384 לחוק העונשין, הוא עד 3 שנות מאסר.",4.2863194e-05,5.1814e-06,9.50767e-06,0.00010704597,9.036296e-06,0.9382691,2.4764198e-05,0.11498094,2.2309623e-05,0.9997452,0.0003190916,0.00025532805,0.0005799391,4.2424103e-06
"על כן, המחוקק הביע את דעתו על החומרה אשר בעבירה זו, בסיווגה כעבירת פשע על ידי קביעת ענישה מחמירה.",7.936486e-06,5.2791106e-06,9.469105e-06,4.480451e-05,4.2710953e-06,1.622328e-05,8.963189e-06,2.904879e-05,1.7872473e-05,2.0370993e-05,0.00040369027,0.00021273394,0.0025169598,3.3991557e-06
עבירת התפרצות לבית מגורים בכוונה לבצע גניבה או פשע טומנת בחובה חומרה ומסוכנות משמעותיות.,8.130282e-06,5.3762997e-06,9.591693e-06,5.899353e-05,4.9280516e-06,0.97210807,1.0068948e-05,0.056968533,1.8235505e-05,0.9701001,0.00020976945,0.00013959348,0.0006696635,3.6975962e-06
"בביצוע עבירה זו יש פוטנציאל להסלמה עד כדי מפגש אלים בין הפורץ לבין דיירי המקום, כפי שארע במקרה דנא.",8.1552635e-06,5.4062384e-06,9.482949e-06,6.883832e-05,6.3017424e-06,0.98986584,1.3028606e-05,0.9738687,1.838268e-05,0.9999827,0.00053293543,0.00013652234,0.00083991355,3.0924953e-06
"יש לייחס משקל נרחב לתחושות האימה, אוזלת יד, הפגיעה בביטחון האישי והפגיעה בפרטיות אותן חש בעל הנכס המגלה אדם זר מחטט בחפציו האישיים בדירתו ונוטל לעצמו את אשר הוא חפץ בו.",8.003525e-06,5.2852006e-06,9.376368e-06,0.000121320256,0.2540319,0.9973017,3.1273823e-05,0.9972409,2.08586e-05,0.98669285,0.04582793,0.6965977,0.83637625,3.8018295e-06
"מעשיו של הנאשם אינם פוגעים רק בבעל הנכס אלא אף בחברה בכללותה, בדרך של העלויות הגבוהות הקשורות לנזקי ההתפרצויות, הן ביחס לעלויות ביטוח הנכס והן ביחס לעלויות הנדרשות לרשויות האכיפה.",8.654627e-06,5.341323e-06,9.313877e-06,5.071296e-05,5.0601425e-06,8.5370266e-05,1.1410009e-05,0.00040451234,1.8352552e-05,0.027789608,0.004110205,0.0027917179,0.07380034,3.287294e-06
"מידת הפגיעה של הנאשם בערכים המוגנים הנה גבוהה, שכן הוא נכנס לחדרם של אנשים באכסניה באילת, שם הוא עצמו התגורר, ולא נרתע מחתירה למגע אלים עם אחד מדיירי המקום, במהלכה פגע בו בעזרת תרסיסי גז.",7.748611e-06,0.99997807,0.99999607,0.0004043493,0.9999752,0.99979085,0.9478442,0.9998621,0.00034581052,0.9999893,0.008191806,0.0013552952,0.020314515,3.92767e-06
"עם זאת, דומני כי פעילותו זו של הנאשם לא הניבה לו שלל יקר ערך.",9.502838e-06,5.3302706e-06,9.4831485e-06,3.841795e-05,4.1086246e-06,2.1158683e-05,1.3272159e-05,0.08616342,1.9458148e-05,6.2081155e-05,0.36544254,0.00012515501,0.42941916,2.9757264e-06
"לצד זאת, יש לזכור שלעתים סכום או חפץ מסוים שיראה לכאורה כפעוט, יחשב כיקר ערך לאדם אחר.",1.7772618e-05,5.357393e-06,9.778893e-06,0.0001179761,8.936559e-06,0.002322694,4.830251e-05,0.9750012,3.844668e-05,0.0002236071,0.0006809764,0.00062098756,0.0022811072,3.840054e-06
"אני מוצא לציין, מבלי להקל ראש במעשה של התפרצות לחדרים באכסניה, שיש בו כשלעצמו גרימת עלויות למקום ופגיעה בשמו הטוב, הרי שחומרתו ונזקיו פחותים מאלו של התפרצות לדירת מגורים בכל הנוגע לקרבן העבירה.",1.0504919e-05,5.3584868e-06,9.4488805e-06,6.1779436e-05,5.348857e-06,0.38397846,1.119121e-05,0.00043252445,1.8245892e-05,0.9986387,0.00041826765,0.015408165,0.10749078,4.8311676e-06
"ביתו של אדם הוא מבצרו ומקדשו, שם מצויים מרבית מיטלטליו וכתליו מעניקים לו את תחושת הביטחון האישי והגנה על רכושו.",8.852179e-06,5.2907785e-06,9.494242e-06,8.991011e-05,1.5857666e-05,0.00051379995,0.0004953973,0.035988443,2.4990575e-05,9.400935e-05,0.0009894557,0.00038840852,0.01548542,3.4342095e-06
"לא כך הדבר בחדר באכסניה (או מלון), אשר מטבעם של דברים, מדובר במגורים ארעיים לרוב למשך מספר ימים ואין הוא מתיימר להקנות את אותן תחושות בטחון והגנה שיש לאדם בביתו.",1.4724455e-05,5.327704e-06,9.437677e-06,0.0001389743,1.309315e-05,0.0011039927,0.00010618122,0.012842827,2.541972e-05,0.000101053876,0.0009538461,0.0018409018,0.0029795533,3.709492e-06
עבירת התקיפה הגורמת חבלה של ממש,1.9005562e-05,5.693305e-06,9.53041e-06,4.768224e-05,5.9853674e-06,9.885192e-06,5.224065e-06,0.00034229018,2.0554544e-05,0.9990728,0.00018365652,5.9661e-05,0.00020017313,2.704912e-06
הערך החברתי שנפגע: הנאשם ריסס גז מדמיע אל עבר פניו של דייר תמים שהתגורר בחדר האכסניה אליו פרץ הנאשם.,6.6996136e-06,0.99997866,0.9999962,7.766938e-05,0.9999778,0.9971528,0.19386727,0.9998871,0.987525,0.99998844,0.0008473776,0.00011086736,0.000441013,3.490733e-06
"הערכים החברתיים המוגנים בהם פגע הנאשם הם סטנדרטים של התנהגות שנועדו להגן על תחושת הביטחון, שלמות הגוף, הרכוש והכבוד של כל פרט בציבור מפני תופעת האלימות, לרבות זו הכרוכה בשימוש בנשק חם או קר.",1.1137243e-05,5.183016e-06,0.99999595,0.99302495,9.834577e-06,0.9997317,7.32355e-05,0.9947978,1.9373307e-05,0.9999497,0.00027499898,0.003708595,0.010465896,4.1585226e-06
הנאשם עשה שימוש בתרסיס גז ובדרך זו פגע בערך החברתי של זכותו היסודית של אותו אדם לאוטונומיה על גופו.,7.0479064e-06,5.256077e-06,0.99999607,0.00013916497,7.3593787e-06,0.9294571,3.04381e-05,0.97451824,0.9916937,0.99998593,0.006568959,0.0009835032,0.0064568394,3.6545598e-06
"בביצוע העבירה, פגע הנאשם בשלום גופו של האדם ובעניינינו מידת הפגיעה הייתה מוחשית.",6.4234778e-06,5.327252e-06,9.5066e-06,3.985989e-05,4.4103904e-06,0.007823365,8.147536e-06,4.7462894e-05,1.8785502e-05,0.9999517,0.00061653566,0.00017460542,0.052212894,3.899142e-06
מדיניות הענישה בעבירה מתחשבת בצורך לעקור את תופעות האלימות שנהיו לנפוצות מדי בחברה הישראלית.,1.0138274e-05,0.9999788,9.440486e-06,5.9198548e-05,4.7257668e-06,0.0019650084,1.5646056e-05,0.00023503765,1.871116e-05,0.000111496054,0.000845977,0.0002781349,0.0011771444,4.0179484e-06
עיון במקרים דומים מלמדת על הטלת עונשים במנעד רחב.,1.0634069e-05,5.360705e-06,9.630023e-06,3.7344995e-05,4.137375e-06,1.0630825e-05,1.3971244e-05,2.9353387e-05,1.9065885e-05,1.7891556e-05,0.00034124558,9.990574e-05,0.00021450921,3.0278784e-06
כך למשל:,3.8328293e-05,5.9290264e-06,1.0241914e-05,9.639096e-05,4.997376e-06,9.639046e-06,3.6443733e-05,0.0018794906,0.020983422,9.942522e-05,0.0011601191,7.31555e-05,0.0006239682,2.316492e-06
הנאשם הורשע לאחר שהחזיק בחדרו באכסניה סם מסוכן מסוג חשיש לצריכה עצמית במשקל  נטו ובכלי מאולתר המשמש לצריכה עצמית של הסם.,7.083586e-06,5.176594e-06,0.9999962,0.00010846051,0.8078981,0.985435,0.53279096,0.9998154,0.19845165,8.7743814e-05,0.000225109,9.94476e-05,0.00022585587,0.99999535
לא אחת התייחסו בתי המשפט לנזקים הישירים והעקיפים הנגרמים במישרין ובעקיפין משימוש בסמים.,9.323022e-06,5.245276e-06,9.504696e-06,4.790502e-05,4.3743285e-06,3.409046e-05,1.51984905e-05,0.000101418016,1.8605362e-05,3.1577827e-05,0.00045512168,0.000112376314,0.00049767294,3.3678762e-06
החזקת סמים אף לצריכה עצמית פוגעת בבריאות הציבור וחושפת אותו לנזקים הנלווים משימוש בסמים ולעבירות נוספות המבוצעות לצורך מימון רכישת הסם.,7.717865e-06,5.1898114e-06,9.231866e-06,5.8582158e-05,4.3734817e-06,0.9952819,1.4877007e-05,0.99936825,1.8387589e-05,6.324397e-05,0.0004270725,0.00043168972,0.0014831234,3.906318e-06
"הערכים החברתיים שנפגעו ומידת הפגיעה: הנאשם במעשי החזקת נשק ותחמושת שלא כדין פגע בשלום הציבור, בתחושת הביטחון, שלוות הנפש, בהגנה על רכושו, קניינו ופרטיותו.",7.686245e-06,5.2563882e-06,0.99999607,0.018159734,6.5961553e-06,0.99989533,0.0007742086,0.96933234,1.7465476e-05,0.00014951215,0.00035295624,0.0014499167,0.32387093,4.612792e-06
"החזקת נשק ללא היתר, טומנת בחובה סכנה ממשית שכן כאשר נשק, שהינו חפץ מסוכן, מגיע לידיים לא אחראיות, הוא יכול לגרום נזק רציני לאדם ולרכוש עד כדי קיפוח חיי אדם וכן עלול להסלים אלימות ולהביא לפגיעה בציבור תמים.",1.07638425e-05,5.230486e-06,0.99999607,0.97704756,0.020355362,0.999926,0.003448194,0.99993324,2.448242e-05,0.99998295,0.0004235075,0.0036822173,0.0060964986,4.258235e-06
"בבחינת הנסיבות הקשורות בביצוע העבירות, מצאתי להתייחס לחלקו של הנאשם בביצוע העבירה שהיה עקרי ואף בלעדי.",8.141665e-06,5.278602e-06,9.469105e-06,3.783982e-05,4.337685e-06,4.7445334e-05,8.137062e-06,2.6641743e-05,1.7666363e-05,2.1330341e-05,0.009902607,0.9909175,0.23129502,3.8394464e-06
הנאשם יכל להבין את הפסול שבמעשיו בכל רגע נתון ולהימנע מהם נוכח שליטתו במהלכיו.,7.5130647e-06,5.2276832e-06,9.541796e-06,4.395103e-05,5.044541e-06,0.9846468,1.1970931e-05,0.9531609,1.9123883e-05,3.0015492e-05,0.9994899,0.9992874,0.9994105,3.120676e-06
דומה כי פעל הנאשם בתכנון מוקדם שכן הצטייד בגז מדמיע עת פרץ לחדרים באכסניה.,6.3140324e-06,5.2809482e-06,0.9999962,9.7541786e-05,0.9999634,0.99990606,0.37557936,0.9999355,0.99958223,0.9999889,0.9998011,0.00021131903,0.0040590023,3.5671865e-06
הנזק שנגרם מביצוע העבירות הינו נזק ממוני בכך שגנב שלל רכוש מהמתלוננים ונזק פיזי לאותו דייר כלפיו ריסס את הגז המדמיע.,7.608871e-06,5.235786e-06,9.427602e-06,5.468295e-05,5.5781848e-06,0.4497071,1.429413e-05,0.9454272,2.891105e-05,0.999977,0.0019534067,0.00027030052,0.002264137,3.594451e-06
אין צורך להכביר מילים על הפוטנציאל לנזק החמור עוד יותר אשר היה עשוי  להיגרם לאותו דייר ולאחרים במקום.,1.0993118e-05,5.2710916e-06,9.6001295e-06,3.8565584e-05,4.4567223e-06,8.5797175e-05,1.4155315e-05,0.00017919688,1.8569272e-05,0.9991779,0.00058634696,0.0004168641,0.0069159837,3.4414059e-06
"נלמד כי הסיבות שהביאו את הנאשם לביצוע העבירות נעוצות בצורך למימון סמים, אך לא נגרעה יכולתו של הנאשם להבין את מעשיו ואת הפסול הברור שבהם.",8.027329e-06,5.7779894e-06,9.533593e-06,5.128024e-05,5.0955127e-06,0.9999579,1.0946356e-05,0.07762902,1.8207822e-05,3.1218908e-05,0.999033,0.999729,0.99918765,3.4181662e-06
לא נודעה התגרות בנאשם שקדמה למעשה.,1.1066771e-05,0.99997866,9.76214e-06,3.658954e-05,5.4124757e-06,0.9844811,1.1756602e-05,0.00043995993,1.8554083e-05,0.45545426,0.0035424293,0.00013035758,0.027566416,3.2461717e-06
לא נשמעו סיבות המשמשות לזכות הנאשם שגרמו לו לבצע את מעשיו.,7.86923e-06,5.2950586e-06,9.83287e-06,4.089801e-05,4.309962e-06,0.9997191,8.989239e-06,5.262582e-05,1.903253e-05,0.00012873567,0.020929022,0.0004264995,0.9937769,0.9951119
לא נשמעה טענה לעניין מצוקתו הנפשית של הנאשם ואין הוא נהנה מאחד הסייגים לאחריות פלילית.,7.4579466e-06,5.160594e-06,9.416837e-06,3.9867187e-05,4.161101e-06,2.5791418e-05,8.531053e-06,2.2049502e-05,1.871009e-05,1.5692242e-05,0.00018123136,0.055280935,0.4676307,3.6040071e-06
"בנוסף, מצאתי לקחת בחשבון במסגרת הנסיבות הקשורות בביצוע עבירות הסמים והחזקת הנשק שלא כדין.",8.0685895e-06,5.2948167e-06,9.460837e-06,9.6688964e-05,4.5039783e-06,0.5640328,3.6897043e-05,0.9420735,1.850953e-05,6.8615744e-05,0.00028192438,0.0001537058,0.0002936804,3.4064185e-06
"מכל המקובץ, בהתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, במדיניות הענישה הנהוגה, בנסיבות הקשורות בביצוע העבירות והיחס ההולם בין חומרת מעשי העבירות בנסיבותיהם ומידת אשמו של הנאשם ובין סוג ומידת העונש שיש להטיל עליו, סבורני כי מתחם העונש ההולם לעבירות שבוצעו על ידי הנאשם במסגרת כתב האישום הראשון נע בין 14 לבין 30 חודשי מאסר, מאסרים מותנים וענישה כלכלית בדמות קנס ופיצוי.",1.3651691e-05,5.113743e-06,9.313629e-06,4.9668615e-05,4.5084907e-06,8.459756e-05,9.6803715e-06,2.5756612e-05,1.6326694e-05,1.9892124e-05,0.0015302845,0.5969525,0.094734244,0.9999937
"בכתב האישום בתיק פ""ל 1093/10 [פורסם בנבו] הורשע הנאשם בעבירת נהיגה ללא רישיון רכב, עבירה לפי סעיף 2 לפקודת התעבורה, נהיגה ללא רישיון נהיגה תקף, עבירה לפי סעיף 10 לפקודת התעבורה בקשר עם סעיף 38 (1) לפקודת התעבורה ושימוש ברכב ללא פוליסת ביטוח בתוקף עבירה לפי סעיף 2 לפקודת רכב מנועי.",1.0831289e-05,5.0052463e-06,9.37045e-06,6.282968e-05,6.0322063e-06,1.651858e-05,1.28056945e-05,0.075869545,1.7860239e-05,4.6730427e-05,0.00022245685,0.00012593987,0.00034295194,0.98924667
בבחינת הערכים החברתיים שנפגעו מביצוע עבירות התעבורה עולה כי במעשיו פגע הנאשם בשלום הציבור ובטחונו.,6.962044e-06,5.3490407e-06,9.327353e-06,4.111575e-05,4.512237e-06,0.0005797808,8.48199e-06,2.4547458e-05,1.8025363e-05,6.764744e-05,0.0037617611,0.0003807213,0.12701213,3.5558965e-06
"מציאות חיינו מלמדת כי כבישי הארץ הפכו לזירת פשע מסוכנת, הנוכחים בה תדיר אי ציות לחוקי התנועה ונהיגה משולחת רסן.",9.087951e-06,0.9999777,9.440144e-06,5.607433e-05,1.6654469e-05,0.003687986,5.126083e-05,0.6819369,1.9867517e-05,0.10135541,0.0014847083,0.0017926849,0.012278878,3.571707e-06
"לא פעם התוצאה היא קיפוח חיי אדם ופגיעה בהם, ולמצער נזק לרכוש.",1.1461441e-05,5.3828257e-06,9.572357e-06,4.671795e-05,4.3150744e-06,0.016878951,1.3189826e-05,0.000201194,1.8233384e-05,0.0063006855,0.0003028608,0.00015957438,0.0030048713,3.3481044e-06
"על בתי המשפט לעקור תופעות פסולות אלה מן השורש, בין היתר, באמצעות ענישה מחמירה ומרתיעה.",1.1129481e-05,5.262929e-06,9.496052e-06,4.2767857e-05,4.3081995e-06,1.6991173e-05,1.0799098e-05,2.4044917e-05,1.8468076e-05,2.1480933e-05,0.00070449925,7.889203e-05,0.0010110061,3.629303e-06
"בתי המשפט, בכל הערכאות, חזרו ושנו את חשיבות המלחמה בקטל בדרכים על מנת להגן על חייהם של נהגים והולכי רגל אחרים בכבישי הארץ וזכויות הכלל לנהוג בדרכים בטוחות.",9.66481e-06,5.2206283e-06,9.395434e-06,6.288302e-05,9.644949e-06,0.0008099639,2.4069717e-05,0.00068183936,2.0793736e-05,0.06653998,0.0008950897,0.0002816874,0.0026844305,3.6558984e-06
"עם זאת, מעטים המקרים בהם נהיגה ללא רישיון נהיגה תקף וללא רישיון רכב תקף מובילה למאסר בפועל ולרוב מוטלים עונשי מאסר על תנאי ופסילת רישיון נהיגה לתקופה שאורכה נקבעת בהתאם לנסיבות המקרה (כך למשל, ראו: תת""ע (תעבורה אילת) 1596-01-12 מדינת ישראל נ' בוקובזה יוגב [פורסם בנבו] (ניתן ביום 8.7.2013); פ""ל (תעבורה ת""א) 2499-01-13 מדינת ישראל נ' שמואל אקשוטה [פורסם בנבו] (ניתן ביום 27.6.2013); תת""ע (תעבורה ב""ש) 2790/09 מדינת ישראל לשכת תביעות מרחב נגב – באר שבע נ' יונס אבו עמר [פורסם בנבו] (ניתן ביום 27.2.2013)).",1.681704e-05,5.1422594e-06,9.354451e-06,7.132482e-05,7.1451705e-06,1.4272009e-05,2.3030965e-05,0.0002031622,1.9458668e-05,2.6108473e-05,0.0006541565,0.00017304809,0.000716808,3.7060265e-06
"בבחינת הנסיבות הקשורות בביצוע העבירות, ניכר כי חלקו של הנאשם בביצוען היו עקרי ואף בלעדי, והוא יכל להבין את הפסול שבמעשיו עת רכב על אופנוע ללא רישיונות רכב ונהיגה תקפים וללא פוליסת ביטוח.",7.993258e-06,5.1435154e-06,9.320897e-06,4.753958e-05,0.00026787352,0.36334956,1.3808212e-05,0.9993926,1.7573459e-05,0.20633632,0.9994235,0.9999589,0.99544287,2.0704374e-05
"אמנם לא ניתן להצביע על נזק של פגיעה בנפש, אך למעשיו של הנאשם פוטנציאל לנזק גבוה עד כדי קיפוח חיי אדם.",7.946256e-06,5.332574e-06,9.395667e-06,4.824846e-05,4.1362464e-06,0.99889743,9.349011e-06,0.00031964396,1.8556242e-05,0.9999846,0.0002667084,0.00026690224,0.06592892,3.021175e-06
"מכל המקובץ, אני קובע כי מתחם העונש ההולם לאירוע השני, עבירות התעבורה כפי שפורטו בכתב האישום בתיק פ""ל 1093/10 [פורסם בנבו] נע על פני ספקטרום שבקצהו החד פסילת רישיון בפועל ועל תנאי ובקצהו האחר עונש מאסר בפועל למשך 10 חודשים, מאסר מותנה ופסילה.",0.9997185,5.0755793e-06,9.436831e-06,5.012665e-05,4.4479752e-06,8.583241e-06,1.0904316e-05,2.2975943e-05,1.6234208e-05,1.783277e-05,0.0003865048,8.947424e-05,0.00015624613,3.5058595e-06
באירוע זה איים הנאשם על בעלי פיצוציה ואחז בסכין שלא כדין.,5.264214e-06,5.3251592e-06,0.99999607,0.00014578289,0.99997234,0.9991461,0.0012531064,0.99987936,0.9999956,0.99998486,0.0012973979,9.444965e-05,0.00038609674,4.679967e-06
בחינת מידת הפגיעה בערכים המוגנים מובילה למסקנה כי הנאשם במעשיו פגע משמעותית בערכים המוגנים.,6.460579e-06,5.318196e-06,9.4548295e-06,4.3425258e-05,4.626988e-06,9.863604e-05,8.852424e-06,2.670299e-05,1.9472758e-05,2.5735226e-05,0.0010802236,0.002267263,0.055074915,3.1153772e-06
"הנאשם איים על בעלי המקום, גרם נזק לרכוש ואחז סכין בכל אחת מידיו.",6.7846263e-06,5.2698047e-06,0.9999962,0.00012286223,0.9999857,0.9992926,0.33799896,0.99990857,0.9999913,0.9999809,0.0010318048,0.00011455545,0.0010493906,3.499366e-06
"בבחינת נסיבות ביצוע העבירות באירוע זה, הבאתי בחשבון כי לנאשם היה חלק עיקרי בביצוע העבירות, הנאשם יכול היה להבין את הפסול שבמעשיו בכל רגע נתון ולהימנע מהם נוכח שליטתו במהלכיו.",6.9659627e-06,5.2514374e-06,9.369002e-06,4.8559483e-05,5.6425442e-06,0.9304006,9.602693e-06,0.9983368,1.813338e-05,0.0060189357,0.9997739,0.9999901,0.99955255,3.4695151e-06
"הנאשם נכנס לפיצוציה כשבידיו שני סכינים, כך שסביר להניח כי תכנן היטב את מעשיו.",8.14728e-06,5.301749e-06,0.9999962,0.001311972,0.9999852,0.9998499,0.9984281,0.9999455,0.99999404,0.9999727,0.99981886,0.0028586276,0.43907452,3.2250991e-06
הנזק שנגרם מביצוע העבירה ממשי שכן הנאשם בעט בשולחנות ומדפים עליהם הונחה סחורה וניתן לשער את תחושת הפחד שאחזה בבעלי המקום.,7.142139e-06,0.99997866,0.9999962,6.642805e-05,0.99920005,0.9992156,0.0005311812,0.9997464,2.2823991e-05,0.9999738,0.9990657,0.17036022,0.16323091,3.750184e-06
הנזק שהיה עלול להיגרם ממעשיו חמור ככל שהדברים היו מתגלגלים לכדי הסלמה באלימות.,8.082629e-06,5.257581e-06,9.6155145e-06,4.714684e-05,4.643658e-06,0.9672695,1.592246e-05,0.01426197,1.8643797e-05,0.9998845,0.00067455624,0.0002954288,0.02458698,2.7818178e-06
בבחינת הנסיבות שהביאו את הנאשם לביצוע העבירות מלמדת כי ייתכן שגם כאן פעל הנאשם על רקע השימוש בסמים וחיפש מימון לרכישתם.,6.5834415e-06,0.99997866,9.7390775e-06,5.6629928e-05,4.558922e-06,0.9999014,1.1789747e-05,0.99950945,1.8119585e-05,8.0346865e-05,0.99976724,0.06781504,0.44351026,3.1969662e-06
לא נטען כי נגרעה יכולתו של הנאשם להבין את מעשיו ואת הפסול הברור שבהם.,8.231667e-06,5.5452097e-06,9.370736e-06,4.1647152e-05,4.3862337e-06,0.5183348,9.579444e-06,0.00012228076,1.915323e-05,2.3024244e-05,0.15078644,0.8765084,0.99826884,2.9863531e-06
לא נודעה התגרות מצד המתלונן שקדמה למעשה.,9.96505e-06,5.552518e-06,9.6096655e-06,4.1724466e-05,4.759208e-06,0.998844,1.3000606e-05,0.92123514,1.9131143e-05,0.9999559,0.007082898,0.000118710064,0.019066863,2.9421465e-06
"לא נשמעו סיבות המשמשות לזכות הנאשם, שגרמו לו לבצע את מעשיו.",9.181275e-06,5.2671717e-06,9.877739e-06,4.0354884e-05,4.4514168e-06,0.99964726,8.862568e-06,5.6689845e-05,1.8692614e-05,0.00024110793,0.04930949,0.00055971305,0.9962823,0.99806315
"מכל המקובץ, אני קובע מתחם ענישה הולם לאירוע נשוא כתב האישום 50752-11-10 שבין 5 חודשי מאסר בפועל שיכול וירוצו בדרך של עבודות שירות ועד ל-12 חודשי מאסר בפועל.",0.9999919,5.0498356e-06,9.4174475e-06,5.049059e-05,4.2070883e-06,8.334666e-06,1.1485032e-05,2.0171703e-05,1.6002441e-05,2.7355045e-05,0.0011776485,8.106444e-05,0.00017182906,3.099682e-06
במסגרת אירוע זה ביצע הנאשם עבירות של איומים גניבה.,6.0496454e-06,5.411056e-06,9.61567e-06,4.1406412e-05,5.487065e-06,1.7275537e-05,1.0012337e-05,0.29431167,1.9786572e-05,0.12537274,0.0002763623,6.2055406e-05,0.00019718373,3.3432354e-06
על הערכים החברתיים המוגנים באמצעות עבירות אלה עמדתי לעיל.,1.0431711e-05,5.427558e-06,9.4060315e-06,6.0193845e-05,4.407716e-06,1.597259e-05,1.2706621e-05,4.4416865e-05,1.8646855e-05,2.0393423e-05,0.0004911902,0.000111850015,0.00031649877,2.9273465e-06
"באשר לנסיבות ביצוע העבירות באירוע זה, בדומה לאירוע דלעיל, גם כאן חלקו של הנאשם בביצוע העבירה הינו עיקרי, הוא יכול היה להבין את הפסול שבמעשיו בכל רגע נתון ולהימנע מהם נוכח שליטתו במהלכיו.",6.8137724e-06,5.275552e-06,9.360741e-06,5.5627843e-05,6.4351457e-06,0.95317227,1.1559091e-05,0.9989667,1.7934419e-05,0.019374885,0.9997421,0.99999094,0.99917823,4.242483e-06
לא נגרעה יכולת הנאשם להבין את מעשיו ואת הפסול הברור שבהם.,9.114172e-06,5.2756627e-06,9.551712e-06,4.368356e-05,4.700901e-06,0.110418096,1.1236245e-05,9.81636e-05,1.9166626e-05,2.6617514e-05,0.18162933,0.07530394,0.9992353,2.7643607e-06
לא נודעה התגרות שקדמה למעשה.,1.4397902e-05,5.7474663e-06,9.667659e-06,4.1292613e-05,4.8216493e-06,0.91333365,2.9156141e-05,0.14074606,2.0629677e-05,0.9996158,0.0034311588,0.00011752002,0.0015755992,2.6174441e-06
"ממכלול החומר שבתיק נלמד כי גם כאן, הנסיבות שהובילו את הנאשם לביצוע העבירות היה הצורך במימון רכישת סמים.",7.5000785e-06,5.2765586e-06,9.826374e-06,4.632307e-05,4.184106e-06,0.9961378,1.022983e-05,0.96773815,1.8040066e-05,3.274471e-05,0.998672,0.026408728,0.033576105,3.4640138e-06
הנזק שנגרם מביצוע העבירות מתבטא בשלילת רכוש מבעליו והנזק שהיה עלול להיגרם חמור שבעתיים ככל שהיה מגיב המתלונן ותגובתו הייתה עשויה להוביל להסלמה.,6.471314e-06,5.1836387e-06,9.310627e-06,5.235292e-05,4.4404646e-06,0.99804085,8.68146e-06,0.0014415495,1.8000368e-05,0.99996364,0.007873591,0.046508644,0.8243586,3.160287e-06
"אין צורך להכביר מילים באשר לנזק הנפשי שלבטח נגרם למתלונן בעל הפיצוציה, שעה שנכנס אליו הנאשם ואיים שישרוף לו את עסקו, זרק סיגריה בוערת לתוך המקום ועשה תנועה של שחיטה בידו.",8.729862e-06,5.2600285e-06,0.9999962,0.0041807345,0.9999845,0.9998221,0.82875806,0.99985945,4.086238e-05,0.99998534,0.20283012,0.0021961126,0.015104212,3.820825e-06
מדיניות הענישה בעבירת גניבה המלוות באיומים נלמדת מהפסיקה.,7.469378e-06,5.4352286e-06,9.487273e-06,4.0120274e-05,4.476367e-06,3.0870186e-05,1.3416545e-05,0.00015877241,1.853926e-05,2.1768612e-05,0.00038675705,8.910292e-05,0.00031899184,3.4254304e-06
"בנוסף למפורט לעיל, ראו  למשל:",1.177442e-05,5.481835e-06,9.494061e-06,4.7960973e-05,4.8254674e-06,6.495992e-06,1.1190592e-05,0.00013322728,2.9289184e-05,3.7393456e-05,0.00026071235,6.465186e-05,0.00020061167,2.220253e-06
"מכל המקובץ, אני קובע מתחם ענישה הולם לאירוע נשוא כתב האישום 50752-11-10 שבין 3 חודשי מאסר בפועל שיכול וירוצו בדרך של עבודות שירות ועד ל-12 חודשי מאסר בפועל.",0.9999919,5.049017e-06,9.414916e-06,4.8946295e-05,4.1960975e-06,8.14885e-06,1.12653e-05,2.0209729e-05,1.5997866e-05,2.7139944e-05,0.0012063978,7.8465724e-05,0.00017242714,3.1020686e-06
"הנאשם בן 27 (יליד 1987) ובעברו הורשע בביצוע עבירות אלימות (איומים, החזקת סכין למטרה לא כשרה,), עבירות רכוש (התפרצות למקום מגורים, גניבה) וסמים (החזקת סמים לצריכה עצמית ושלא לצריכה עצמית).",8.031425e-06,0.99997866,0.99999607,0.00010500856,1.608382e-05,0.9595383,2.2998918e-05,0.9927591,0.99998987,0.21082275,0.00022434621,0.000109296285,0.0006475158,0.9999777
"בגין אלה הושתו על הנאשם עונשי מאסר בפועל, מאסר מותנה שחלקו בר הפעלה בענייננו, פסילת רישיון קנסות ועוד.",0.9999763,5.2021696e-06,9.463977e-06,3.9845218e-05,4.165989e-06,7.0629717e-06,8.5521015e-06,1.5858603e-05,1.727913e-05,1.33420945e-05,0.0002844054,7.517376e-05,0.0002582284,3.3578253e-06
