,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
102,,"מבחינת מדרג החומרה, הוצבה החזקה של רובה סער או תת מקלע – ברמה אחת לפני הרמה החמורה ביותר ואילו אחזקת נשק קצר - אקדח - ברמה נמוכה יותר.",,0.0013078009524594449,0.022498747122601786,0.46553735725419604,0.7688719379613592,0.14311208603629605,,,0.9226813728867658,0.790203019819292,0.8476136580785395,0.9153414042649267,0.30296966801583075,0.6059922919452857,0.04275557430673257,0.03508416185169962,0.8514009393962536,0.9082651553007164
103,,"לנוכח הפסיקה, שפורטה באותה הנחיה, הונחתה התביעה הכללית לטעון למתחם שינוע בין שנתיים עד ארבע שנות מאסר בפועל בגין כל עבירה בודדת של החזקת רובה או תת מקלע; בין שנה לשלוש שנים בגין אחזקת נשק קצר מסוג אקדח; 6 חדשי מאסר בפועל, לריצוי בדרך של עבודות שירות, עד 6 חדשי מאסר בפועל ממש בגין אחזקת תחמושת.",,0.0034371384179221337,0.10587030524864995,0.02207306059620625,0.014588584545812753,0.20187625381559457,,,,,,,,,,,,
104,,"הצורך בהחמרת הענישה נומק במספר הרב של העבירות, אם פליליות ואם כאלה נגד בטחון המדינה, שנעברו לאחרונה, באמצעות כלי נשק, ואף הביאו, לעיתים מזומנות, לפגיעה באזרחים בלתי מעורבים.",,0.9989758091245067,,,,,,,,,,,,,,,,
105,,"לשם המחשה, כפי המפורט בנתונים שהובאו במסגרת ההנחיה, בשנת 2013, אירעו בישראל 563 אירועים של פיגועים פליליים באמצעות נשק חם.",,0.9980787553875949,,,,,,,,,,,,,,,,
106,,"זאת, מבלי לקחת בחשבון פיגועים על רקע בטחוני או עבירות שנאה.",,0.9968837673887719,,,,,,,,,,,,,,,,
107,,"חלק מהגורמים לכך, הוא הנגישות הרבה לכלי נשק.",,0.9914572507783448,,,,,,,,,,,,,,,,
108,,"נפיצות כלי הנשק יוצרת סכנה של ממש לבטחון הציבור, כפי המימרה הידועה לפיה, כלי הנשק שהופיע במערכה הראשונה, חוזר להופיע במערכות שלאחר מכן.",,0.9992677830673169,,,,,,,,,,,,,,,,
109,,"לאור כל האמור, מוצא בית המשפט לקבוע מתחם ענישה, בכל הנוגע לאחזקת נשק חם קצר, מסוג אקדח – חצי אוטומטי, שהוא מוחזק בלווית תחמושת מתאימה, במחסנית, מוכן לשימוש, בתוך כלי רכב – כך שינוע בין 15 עד 30 חודשי מאסר בפועל.",,0.0021716028179232954,0.0396795367328091,0.10243091487813284,0.12302012986060143,0.08894442651796171,,,,,,,,,,,,
110,,"אם תימשך העליה במספר כתבי האישום המוגשים בגין עבירה זו, יתכן שנכון יהיה לדון גם בהחמרה נוספת של המתחם, כפי המבוקש על ידי התביעה.",,0.9984890945455901,,,,,,,,,,,,,,,,
111,,לחובת הנאשם דנן אין הרשעות קודמות.,,0.001240574353887425,0.01496425642407225,0.7730647177147189,0.014792178632484417,0.10459551133385059,,,,,,,,,,,,
112,,הנאשם ניהל אורח חיים נורמטיבי.,,0.0006488134399667969,0.010086169263522007,0.9711382568326431,0.31963320578045784,0.28462513499651143,,,,,,,,,,,,
113,,"בית המשפט לקח בחשבון גם את התנדבותו לשירות צבאי וכן היותו אב למשפחה ומטופל בילדים, לרבות שני ילדים בעלי צרכים מיוחדים.",,0.00131806395620106,0.019952506231092307,0.9774041010890562,0.2714042328307486,0.5108826325990564,0.12154668280611094,0.12165619454449704,,,,,,,,,,
114,,"מנגד, הנאשם כפר באשמה ואף ניהל ההליך באופן שהכביד על המערכת השיפוטית, הרבה מעבר למקובל.",,0.0011276154870973225,0.006382687010613801,0.6883713903829789,0.03191163866615969,0.6244342641639717,0.7137884332715587,0.16623398136110037,,,,,,,,,,
115,,"כמובן, אין בכך כדי להביא להחמרה כלשהי בענישה, אך בנסיבות אלה, אין הנאשם זכאי להקלה של מי שנטל אחריות על מעשיו.",,0.9962252572821698,,,,,,,,,,,,,,,,
116,,"בכך, שונה עניינו מהנאשם בתיק 47445-08-17 מדינת ישראל נגד גבועה, אשר נטל אחריות על מעשיו ואף היה מורשה לנשיאת כלי נשק ארגוני; כמו גם ניתנה, בעניינו, המלצה שיקומית – טיפולית מטעם שירות המבחן.",,0.0015621127480770188,0.025864596374099092,0.4715916353603272,0.04163518777614487,0.6872517656297319,0.41289979937609883,0.5871533542282901,,,,,,,,,,
117,,"לעניינו, לא עתרה ההגנה להפנות הנאשם לשירות המבחן במועד ואף לא בחלוף ארכה, שניתנה לה לשקול עמדתה (אלא בשלב מאוחר מאוד, בפתח שמיעת פרשת העונש, כשברור היה, כי עתירה זו לא תוכל להתקבל).",,0.9991943694679958,,,,,,,,,,,,,,,,
118,,"ודוק: גם לגוף העניין, לא היה מקום לעתירה כזאת, כאשר אין המדובר במי שהודה ונטל אחריות על מעשיו.",,0.9995306353478991,,,,,,,,,,,,,,,,
119,,"העובדה, כי הנאשם מוכר כראש פלג במשפחתו, המונה לא פחות מ-300 חברי השבט, בעל עסקים, המעסיק עובדים וכאדם מכובד, העוסק, בין היתר, בפתרון סכסוכים ובפעילות ציבורית – אינה בגדר נסיבה לקולה במקרה זה.",,0.002676468170354709,0.01429652529887655,0.9680714454369274,0.14097679956794873,0.6253338641726683,0.3664084584282983,0.26879037477815976,,,,,,,,,,
120,,ההיפך הוא הנכון: עיני הציבור ועיני בני משפחתו המורחבת של הנאשם – נשואות אליו.,,0.0028438210051607658,0.012514965379412607,0.9166434330789148,0.4291757923699789,0.17686131040366507,,,,,,,,,,,,
121,,"אם יקל בית המשפט בעונשו של נאשם כזה, שהוא אדם נשוא פנים, בוגר, מנוסה, בעל שיקול דעת – מה יאמרו אזובי הקיר?",,0.08255940860136807,0.023860560263183554,0.7650646801441515,0.03171575973730416,0.26767719876312257,,,,,,,,,,,,
122,,"אשר לבקשת ההגנה, לחרוג ממתחם הענישה מטעמי שיקום: כבר נאמר, לא פעם, כי שיקום איננו בגדר מילת קסם, אשר תצדיק סטיה לקולה ממתחם הענישה, בכל מקרה.",,0.9986979660847212,,,,,,,,,,,,,,,,
123,,"הראיות שהוצגו לעניין העונש אינן מלמדות על בעיה כלשהי ממנה סובל הנאשם, המצריכה שיקומו.",,0.9985826198457156,,,,,,,,,,,,,,,,
124,,"ההיפך הוא הנכון: הנאשם גדל במשפחה נורמטיבית; מצבו הכלכלי שפיר ביותר (אף עלה מהראיות, כי מנהל עסקים שונים, מחזיק בבעלותו כלי רכב בשווי יקר מאוד, לרבות הרכב שנתפס בפרשה זו); אין עדות להתמכרות כלשהי לחמרים משני תודעה כגון סמים או אלכוהול או למצב מצוקה אחר הדורש טיפול או שיקום.",,0.005303678597530347,0.014643265057701893,0.9762675198764224,0.3972097706325937,0.7889436912742254,0.6439920080888356,0.1691868618612279,,,,,,,,,,
125,,"גם מחוות הדעת הפרטית נ/,7 שהוכנה לבקשת הנאשם – אין עולים נתונים חריגים המצריכים שיקום הנאשם.",,0.9992962824940681,,,,,,,,,,,,,,,,
126,,"האמור בנוגע לחשש להסגת מצבו אחור ולפגיעה כלכלית בעסקיו, אם יידון למאסר – נכון לגבי כל אדם, המפרנס משפחה.",,0.0029628629784532894,0.07286524348475448,0.9739396591420372,0.06742696853341278,0.40242742690805194,,,,,,,,,,,,
127,,"לאור האמור, אין בית המשפט מוצא עילה כלשהי, לחרוג ממתחם הענישה במקרה זה.",,0.9992613870809752,,,,,,,,,,,,,,,,
128,,"עם זאת, לנוכח השיקולים לקולה, ובעיקר - שירותו הצבאי של הנאשם והיעדר הרשעות קודמות – יושת עונש על הרף הנמוך ביותר של מתחם הענישה.",,0.0005232055707100607,0.008499614638867526,0.5478573104304176,0.005405745704047969,0.5991693708198936,0.04949797757497088,0.78346321240378,,,,,,,,,,
129,,"כמובן, יושת על הנאשם עונש צופה פני עתיד, לבל יהין להחזיק שוב בכלי נשק כלשהו, חם או קר.",,0.01445210846883604,0.07783790999610861,0.1520161201544384,0.04458558264690383,0.057176572177030816,,,,,,,,,,,,
130,,"כן יושת על הנאשם עיצום כספי מרתיע, בהיקף דומה לזה שהושת במקרים שהובאו לעיל, זאת, בין היתר, לאור השווי הכלכלי של כלי הנשק וכחלק מתמהיל הענישה הכולל.",,0.998343167614973,,,,,,,,,,,,,,,,
131,,"אשר לעתירת התביעה לחלט רכבו של הנאשם – משלא הובאו נתונים מדויקים, בנוגע לשווי הרכב (על פי הנטען, מאות אלפי ₪) ועל מנת למנוע פגיעה בלתי מידתית בנאשם – תהיה התביעה רשאית לעתור בנפרד לעניין זה, תוך צירוף הנתונים הרלוונטיים והחלטה תתקבל, כמובן, לאחר שהעתירה תועבר להתייחסות ההגנה.",,0.9977424018685278,,,,,,,,,,,,,,,,
132,,"לאור כל האמור, גוזר בית המשפט על הנאשם את העונשים הבאים:",,0.999166847809964,,,,,,,,,,,,,,,,
133,,"15 חודשי מאסר בפועל, בניכוי ימי מעצרו בהתאם לרישומי שב""ס;",,0.0019282764512862825,0.9740395939306583,0.017496088039366982,0.006973502367434747,0.09620744568278747,,,,,,,,,,,,
134,,"12 חודשי מאסר על תנאי למשך 3 שנים מהיום; והתנאי – שהנאשם לא יעבור עבירה מסוג פשע בניגוד לסעיף 144 לחוק העונשין, תשל""ז – 1977;",,0.0019889766973548596,0.9927988939893742,0.0034573714643263715,0.006469819553251046,0.39382673929117706,,,,,,,,,,,,
135,,"6 חודשי מאסר על תנאי למשך 3 שנים מהיום; והתנאי – שהנאשם לא יעבור עבירה מסוג עוון בניגוד לסעיף 144 לחוק העונשין, תשל""ז – 1977;  או עבירה בניגוד לסעיף 186 לאותו חוק;",,0.0018982874729377619,0.9893964154090825,0.006293971499424149,0.007825450001348154,0.5773748961893719,0.028023465572177633,0.039572805831133887,,,,,,,,,,
136,,"קנס בסך 10,000 ₪ או 90 ימי מאסר תמורתו.",,0.0007193180137317416,0.8338502644557876,0.0096332122487463,0.018290806931572194,0.019591362528248328,,,,,,,,,,,,
137,,הקנס ישולם ב-10 שיעורים שווים ורצופים החל מיום 01.03.20  ובכל 01 לחודש שלאחר מכן.,,0.9990216740951148,,,,,,,,,,,,,,,,
138,,לא יועבר אחד התשלומים במועד – תעמוד היתרה לפירעון מידי.,,0.9963973829445112,,,,,,,,,,,,,,,,
139,,הנאשם יתייצב לריצוי עונשו כעת.,,0.9990661037416889,,,,,,,,,,,,,,,,
140,,הודעה זכות הערעור.,,0.9992496747458001,,,,,,,,,,,,,,,,
141,,"ניתנה היום, י""ח טבת תש""פ, 15 ינואר 2020, במעמד הצדדים.",,0.9996612048867155,,,,,,,,,,,,,,,,
142,,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,,0.9993854601103036,,,,,,,,,,,,,,,,
143,,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",,0.9993795202224585,,,,,,,,,,,,,,,,
