,case,text,reject,reject-predicted,PUNISHMENT-predicted,GENERAL_CIRCUM-predicted,CIRCUM_OFFENSE-predicted,CONFESSION-predicted,RESPO-predicted,REGRET-predicted,CIR_USE-predicted,CIR_TYPE_WEP-predicted,CIR_STATUS_WEP-predicted,CIR_PURPOSE-predicted,CIR_PLANNING-predicted,CIR_OBTAIN_WAY_WEP-predicted,CIR_MONEY_PAID_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_AMMU_AMOUNT_WEP-predicted,_HELD_WAY_WEP-predicted
85,,"המערערים הורשעו בעבירות של נשיאה והובלת נשק; ירי באזור מגורים; איומים; וקשירת קשר לפשע; כולן בצירוף סעיף 29 לחוק העונשין, ובית המשפט המחוזי קבע כי מתחם העונש ההולם נע בין שלושים חודשי מאסר בפועל לבין חמש שנות מאסר בפועל וגזר על המערערים  42 חודשי מאסר בפועל ו-18 חודשי מאסר על תנאי.",,0.0017299769450371798,0.036990317222075804,0.009578097312209238,0.010024968197777432,0.6594175099861023,0.01473201372012383,0.16824923037956283,,,,,,,,,,
86,,בית המשפט העליון קבע-,,0.9993951195975325,,,,,,,,,,,,,,,,
87,,"עם זאת, עונש המאסר שהוטל על המערערים הופחת לשלושים חודשי מאסר, בשל נסיבות שאינן קשורות לביצוע העבירה.",,0.0007008728402826052,0.024730624641628694,0.047067446299720456,0.004573804920339252,0.27548261160588094,,,,,,,,,,,,
88,,"המערער התקשר אל המתלונן ואיים עליו כי יפגע בו, לנוכח חשדו כי המתלונן הפיץ דברים בגנות חברתו.",,0.0006749310833422682,0.012466885577973683,0.9243797406487193,0.98127851813406,0.6827502004538154,0.2391616936590856,0.02216437430922162,0.7494157729711588,0.5812639878276036,0.026534470123118235,0.9691376126159419,0.2536625588521391,0.9449736424348745,0.017664457614843674,0.08264379054666687,0.5950123251951045,0.8489624921832156
89,,"המתלונן, אשר חשש מאיומי המערער, התקשר לאחיו של המערער וביקש ממנו להגיע לביתו במטרה לפתור את הסכסוך.",,0.006387748833295675,0.012784914802932713,0.9275604069682604,0.9754889446724364,0.4405143986974145,,,0.6685798458648249,0.35751211068414573,0.015735910412753792,0.9654084773614753,0.2764844303633157,0.8855645676892973,0.03324736279001135,0.15385371487571997,0.3787161317836742,0.3772875668971434
90,,"בעת שאחיו של המערער והמתלונן שהו בבית המתלונן, הגיע המערער למקום, יצא מרכבו, נופף באקדח באוויר וקילל.",,0.0009849945395154105,0.0104532047832276,0.6783935923822099,0.9967188365072199,0.4825822659528881,,,0.7974260197074874,0.8778668669528042,0.2670632447653894,0.9810918634877963,0.04850374005907943,0.7280398964486449,0.02935985953314002,0.36311799655745264,0.9604324961239641,0.9900967354595078
91,,"לאחר שאחיו של המערער ואביו של המתלונן יצאו מהבית על מנת להרגיעו, חזר המערער לרכבו, נסע כחמישים מטרים, ירה מספר יריות מבעד לגגו הנפתח של הרכב ונמלט מהמקום.",,0.0008425907445438034,0.009077123466532661,0.7175882197735153,0.9966759421388403,0.47145113437553615,,,0.8522733333220314,0.927435146174912,0.33774469269711194,0.9826669610351416,0.05854099706036065,0.4686020055323842,0.028769367991370077,0.30266345899781766,0.9611872734326572,0.9800484419179473
92,,בית המשפט המחוזי קבע כי מתחם העונש ההולם לעבירות הנשק של המערער נע בין 12 ל-24 חודשי מאסר בפועל.,,0.001978057677458731,0.004996578293921965,0.00844576971711196,0.0034015885664405634,0.04942379519348719,,,,,,,,,,,,
93,,ומתחם העונש ההולם לעבירות בתיק שהמערער צירף נע בין 3 ל-10 חודשי מאסר בפועל.,,0.0011346675733742244,0.007514235744599199,0.003528558376537882,0.0037472780502718337,0.024836543279659663,,,,,,,,,,,,
94,,"וגזר על המערער 13 חודשי מאסר בפועל, מאסר על תנאי, קנס, פסילה ופסילה על תנאי.",,0.0004945397778297421,0.843124602951693,0.0061777078989240135,0.004667689437665055,0.09998057161740191,,,,,,,,,,,,
95,,"בית המשפט העליון דחה את הערעור על חומרת העונש, וקבע-",,0.9996888959495558,,,,,,,,,,,,,,,,
96,,"המערער הורשע בעבירות של החזקת נשק; איומים; ירי באזור מגורים; ומעשה פזיזות ורשלנות; והושתו עליו 30 חודשי מאסר לריצוי בפועל, ומאסר על תנאי.",,0.0018352017189622418,0.21429763316282888,0.016522880865181725,0.02244372599656739,0.8633718738053163,0.01426874976825089,0.09673356698679039,,,,,,,,,,
97,,בית המשפט העליון אמר את הדברים הבאים-,,0.9979272657120442,,,,,,,,,,,,,,,,
98,,"עם זאת עונש המאסר הופחת ל- 24 חודשים בשל הסכמת המשיבה להפחתה ""שולית"" בעונשו של המערער לנוכח הסדר אליו הגיעו הצדדים בנושא מסירת האקדח, וטענת המערער לפיה בית המשפט המחוזי תיאר את נסיבות הירי בצורה שאינה זהה לעובדות כתב האישום המתוקן, בפרט כאשר ציין כי המערער ירה אל עבר הצעירים, בעוד שהאמור בכתב האישום אינו הולם זאת במדויק.",,0.002472252584218306,0.010283074568233803,0.1926053030328621,0.09171030036261255,0.7374831139815533,0.7006491739328764,0.3826630713196791,,,,,,,,,,
99,,בית המשפט העליון דחה את ערעור המדינה על קולת העונש אך ציין כי-,,0.9994964968734903,,,,,,,,,,,,,,,,
100,,בית המשפט העליון דחה את הערעור וקבע-,,0.9995383473468707,,,,,,,,,,,,,,,,
101,,בית המשפט העליון דחה את הערעור וקבע-,,0.9995383473468707,,,,,,,,,,,,,,,,
102,,"גם במקרים בהם לא בוצע ירי, הוטלו על נאשמים שהורשעו בעבירות של נשיאת נשק, עונשי מאסר ממשיים.",,0.0030518932164035817,0.013148375652101018,0.28953066472964567,0.01865154349042808,0.02535777184378913,,,,,,,,,,,,
103,,מעשי הנאשם וחבריו התפתחו שלב אחר שלב והם היו כרוכים בהיערכות מתאימה ובקשירת קשר.,,0.0003326400275385905,0.01028719650587076,0.5092003713809531,0.9294848071726329,0.23716072884457012,,,0.3792463666866992,0.35127643016587895,0.0385070187356324,0.7300070391672682,0.8381567505938232,0.894113724055373,0.014437176060700083,0.03963926718894797,0.31091934327317916,0.43792300416499813
104,,"מעשי הנאשם אמנם לא גרמו לנזק פיזי, אולם, ברור שהם הטרידו והפחידו את המתלוננים וגרמו להם בהלה ועגמת נפש.",,0.00030742403030735704,0.008084120364976188,0.8415563468278995,0.8785415443645662,0.4179943640892249,,,0.30316949135568433,0.5137544477669242,0.05628407498398144,0.7638781140821316,0.7153153342973961,0.649655596083616,0.03577944671926665,0.02568805832756795,0.14497935735766687,0.18675673709308688
105,,"הסכנה הגלומה בירי מנשק באזור מגורים, רבה וחמורה.",,0.9947806456273944,,,,,,,,,,,,,,,,
106,,חלקו של הנאשם בביצוע העבירות מרכזי ומשמעותי.,,0.998406451468005,,,,,,,,,,,,,,,,
107,,"הרכב בו נעשה שימוש בעת ביצוע העבירות שייך לנאשם, הנאשם נכח ברכב לכל אורך האירועים והוא היה זה שירה מהנשק.",,0.0004864797885068371,0.012221282798008711,0.09710598623428984,0.9348573086848985,0.2096872999619953,,,0.3790810877786517,0.7974559324788119,0.7154862051724943,0.9642749344937104,0.901807967086376,0.8974202902247128,0.08999821112648014,0.17333603458598093,0.7744715365810994,0.9635649095597674
108,,"הרקע למעשי הנאשם, רצונו של הנאשם להפחיד ולאיים על המתלוננים, בהמשך לסכסוך קודם בין המשפחות.",,0.000955460347454228,0.0076903857637189346,0.8022986610532021,0.9395050255209594,0.44519472188201464,,,0.2264645182385787,0.2636078261416355,0.023411962751949008,0.8444168808534247,0.7821740661756932,0.8126078686286233,0.028425919432924353,0.053828866883933894,0.12150801145669078,0.405910605278605
109,,"הנאשם עשה את מעשיו בצהרי יום, בטבורה של שכונת מגורים, בעזות מצח, כאילו לית דין ולית דיין.",,0.7569570425925399,,,,,,,,,,,,,,,,
110,,"בהתחשב, בחומרת מעשי העבירות שביצע הנאשם בנסיבותיהם, במידת אשמו של הנאשם, בערכים החברתיים שנפגעו מביצוע העבירות ובמידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות, נראה לי כי מתחם העונש ההולם למעשי הנאשם נע בין 15 ל- 42 חודשי מאסר בפועל.",,0.0011659174090051503,0.0044348797649194855,0.10606798931254574,0.0046125954504177375,0.8389021321526193,0.2750659269424531,0.8756563933529871,,,,,,,,,,
111,,"כאמור, שירות המבחן ערך תסקיר על הנאשם, בו צוין בין היתר כי הנאשם שולל בעייתיות בתחום האלכוהול ושולל נזקקות טיפולית, וכי על רקע זה ובהתייחס לרמת המסוכנות הנובעת מהנאשם ולחומרת מעשיו, קצינת המבחן איננה ממליצה על אפיק שיקומי והיא מציינת כי ענישה מוחשית וקונקרטית תחבר את הנאשם למחירים של התנהגות אלימה בעתיד.",,0.0055797397865551485,0.007701091765618449,0.9478636673216329,0.09428004381831077,0.7538433037423468,0.7131121926796197,0.9654054008887186,,,,,,,,,,
112,,"ההגנה הגישה במסגרת טיעוניה לעונש מסמך מטעם קרימינולוגית המשמשת כיועצת שיקום תומך בסניגוריה הציבורית, הממליץ להפנות את הנאשם למרכז לטיפול בהתמכרויות ולעמותת ""ריאן"", הפועלת לקידום השכלה ותעסוקה לצעירים בדואים.",,0.9956929266461199,,,,,,,,,,,,,,,,
113,,במסמך האמור מצוין כי הנאשם הביע בפני עורכת המסמך רצון להשתלב בתהליך טיפול בבעיית האלכוהול וכי עורכת המסמך מוצאת שזו הזדמנות שיש לנצלה.,,0.002260987947189202,0.013413204167056134,0.8942724641932981,0.5552060436641277,0.3313411364344899,,,0.17921430933210528,0.13385834058215687,0.06123991083577867,0.7898384753348001,0.4218840610892811,0.8046129054405399,0.021005457593022067,0.01051491251792366,0.04479749654961251,0.05811962021569603
114,,"אינני סבור שבכל פעם שההגנה מגישה ""תסקיר"" מטעמה על הנאשם, יש צורך להשוותו לתסקיר שירות המבחן שהוגש על הנאשם ולקבוע איזה מהם יש להעדיף.",,0.9994219341895165,,,,,,,,,,,,,,,,
115,,"ובכל זאת, תסקיר שירות המבחן על הנאשם מקיף, מתייחס למכלול היבטים רלוונטיים ומתבסס בין היתר על דברים מפורשים שהנאשם אמר ועל אבחון מסוכנות שנערך לנאשם.",,0.9984228858436193,,,,,,,,,,,,,,,,
116,,"בעוד התסקיר מטעם ההגנה דל בפרטים, מצומצם בתכניו, איננו מתייחס באופן עצמאי ל""בעיית האלכוהול"" הנטענת של הנאשם, והוא מבוסס בעיקר על אמירת הנאשם, הסותרת אמירה מפורשת שלו לשירות המבחן.",,0.9314300039028286,,,,,,,,,,,,,,,,
117,,"מעבר לכך, גם המלצות שירות המבחן הן רק המלצות ובקביעת גזר הדין על בית המשפט להתחשב בנתונים ובאינטרסים שונים שאינם על סדר יומו של שירות המבחן.",,0.9995404341825983,,,,,,,,,,,,,,,,
118,,"במקרה זה, גם אם שירות המבחן היה ממליץ את ההמלצה שבתסקיר מטעם הנאשם, הייתי דוחה אותה.",,0.9983397978830588,,,,,,,,,,,,,,,,
119,,"התופעה של שימוש באלימות, כולל ירי מנשק חם, במסגרת סכסוכי משפחות במגזר הבדואי, היא תופעה רווחת.",,0.9985905068039941,,,,,,,,,,,,,,,,
120,,על בית המשפט לתרום את תרומתו לבלימתה.,,0.9983034949382527,,,,,,,,,,,,,,,,
121,,הדעת נותנת שעונשים משמעותיים על מעשים כאלה עשויים להרתיע גם את הציבור הרחב.,,0.996763651124624,,,,,,,,,,,,,,,,
122,,"העמדות בהן מחזיק הנאשם בקשר לכבוד אישי ומשפחתי, הנותנות לגיטימציה למעשים אלימים, והערכת שירות המבחן על קיומה של רמת סיכון בינונית להתנהגות תוקפנית של הנאשם ברמת חומרה בינונית, מחייבות הרתעת הנאשם מחזרה על מעשים דומים.",,0.002284928723032208,0.010157601127749633,0.9336678357061015,0.17527396692099964,0.6170044568163512,0.4733416414706134,0.9338849986660059,,,,,,,,,,
123,,"לנאשם עבר פלילי הכולל הרשעות בעבירות של התפרצות, פריצה וגניבה מרכב, הסגת גבול וגניבה, והוא ריצה עונש מאסר של חודשיים.",,0.0013889927451181429,0.06369090880365709,0.3525866560678166,0.04200911144127848,0.21962189560751127,,,,,,,,,,,,
124,,בגזירת עונשו של הנאשם אני מביא בחשבון גם את הדברים הבאים –,,0.9991471740886985,,,,,,,,,,,,,,,,
125,,בכתב האישום לא מצוין סוגו של הנשק ולמי הוא שייך.,,0.998360393337126,,,,,,,,,,,,,,,,
126,,הירי שביצע הנאשם לא כוון לפגיעה בבני אדם ובפועל לא גרם נזק פיזי.,,0.0004806010517742434,0.006762139223656324,0.4022271810864147,0.9611907152986849,0.06305776801714091,,,0.6933314369898589,0.930473773440897,0.4897735743091539,0.9608738322732971,0.8591533204988808,0.4511404118647229,0.09924444226976371,0.09021473291102215,0.7626562294852165,0.8675732626909988
127,,"עובר לחלק החמור יותר של האירוע, אחד המתלוננים זרק לעבר הרכב בו נסע הנאשם צינור מתכת, שפגע ברכב.",,0.00013335096598937762,0.00810766128414303,0.16371332632368618,0.9893693128297296,0.27773355333529043,,,0.5318423839104859,0.9538030529034834,0.5007973994822056,0.9455523648363104,0.19117650562271934,0.4453777959229461,0.08455607485557894,0.19583680375878526,0.8427946251634357,0.9706826989966821
128,,ברכב היו אנשים נוספים.,,0.9867599784825616,,,,,,,,,,,,,,,,
129,,איש מהם לא זוהה ולא הובא לדין.,,4.216066997335754e-05,0.010602398849295576,0.7138058668861847,0.6394764677334713,0.17343241827218364,,,0.6499343171112377,0.30861029517559385,0.06127703201454528,0.7763435437015023,0.4087451524438823,0.6040380039701856,0.07873858650574998,0.03821683432566933,0.3232709011001196,0.19294638060664465
130,,כך שהנאשם הוא היחיד המשלם על חלקו בפרשה.,,0.9974470602121993,,,,,,,,,,,,,,,,
131,,הנאשם צעיר.,,0.0007878879830818052,0.02894488188379071,0.2728028109987151,0.6471213850991087,0.08419836780275215,,,0.2099856312670339,0.5795548735106911,0.03410712196414863,0.545748550241601,0.19041208535374318,0.17573096956448037,0.17343491477608966,0.14907638700342044,0.12663005845350603,0.38744516376616
132,,הוא הוכיח יכולת להתמיד בעבודה ולתפקד באורח נורמטיבי.,,0.0012919446694997184,0.014649393535254608,0.9961551238517682,0.5268590073409168,0.3629267706050354,,,0.46758171184481834,0.15980737165762848,0.013109021932761634,0.645401362282241,0.05227405657609289,0.2980367038116403,0.017718798160047632,0.0052883346648611015,0.03827078545996683,0.03296296807643949
133,,ועתידו לפניו.,,0.9979677083415804,,,,,,,,,,,,,,,,
134,,נסיבותיו האישיות והמשפחתיות של הנאשם – כמצוין בתסקיר שירות המבחן – אינן קלות ויש להניח שהן תרמו במידה מסוימת להתפתחותו ולהתנהלותו.,,0.00011383035800971747,0.005308043369735473,0.9822910496906399,0.11835694000434958,0.85001534024777,0.5512305719370358,0.948526350021683,,,,,,,,,,
135,,הנאשם הודה ונטל אחריות על מעשיו.,,0.0018277359361012985,0.009977085773525424,0.046352292857827555,0.052403283180484414,0.7255861179969323,0.9936736269587351,0.566970777056598,,,,,,,,,,
136,,הודאת הנאשם באה במסגרת הסדר טיעון שבגדרו התביעה הגבילה עצמה לעתור להטיל עליו 36 חודשי מאסר בפועל.,,0.02063528619512819,0.018496240833826855,0.008457133773367228,0.0026806232569862717,0.4853049630690124,,,,,,,,,,,,
137,,הושגה סולחה בין המשפחות היריבות.,,0.9989689359719703,,,,,,,,,,,,,,,,
138,,זהו מאסרו המשמעותי הראשון של הנאשם ומטבע הדברים הוא יגרום לפגיעה בנאשם ובמשפחתו.,,0.5927478865218462,,,,,,,,,,,,,,,,
139,,"בהתחשב בכל האמור, אני גוזר על הנאשם את  העונשים הבאים:",,0.999235906138445,,,,,,,,,,,,,,,,
140,,"א.	24 חודשי מאסר בפועל, בניכוי ימי מעצרו.",,0.0005775127027295622,0.9874100707426193,0.0077591358039096016,0.006092612311222699,0.05208466700200699,,,,,,,,,,,,
141,,12 חודשי מאסר על תנאי למשך שלוש שנים מיום שחרורו מהמאסר שלא יעבור עבירת נשק המסווגת כפשע.,,0.0027484094916918928,0.996776031664621,0.011345199890253257,0.005736341701605693,0.08046480800550795,,,,,,,,,,,,
142,,זכות ערעור תוך 45 יום.,,0.9996195805885721,,,,,,,,,,,,,,,,
143,,"54678313ניתן היום,  כ' חשוון תשע""ח, 09 נובמבר 2017, במעמד הנוכחים.",,0.9995814951763353,,,,,,,,,,,,,,,,
144,,נוסח מסמך זה כפוף לשינויי ניסוח ועריכה,,0.9993854601103036,,,,,,,,,,,,,,,,
145,,"בעניין עריכה ושינויים במסמכי פסיקה, חקיקה ועוד באתר נבו – הקש כאן",,0.9993795202224585,,,,,,,,,,,,,,,,
