text,CIR_PUNISHMENT,GENERAL_CIRCUM,CIRCUM_OFFENSE,reject,CIR_TYPE,CIR_AMOUNT,CIR_ROLE,CIR_EQ,REGRET,RESPO,CONFESSION
"אשר לשאלה, האם מדובר ב״ארוע״ אחד או מספר ״אירועים״, אני סבור כי יש להתייחס לאישום הראשון כאל אירוע אחד מובחן, ואילו לעבירות הסחר ביתר האישומים כאל אירוע אחד, בשל תבנית הפעולה והמחשבה הפלילית האחרת שעמדה מאחוריהם (ר׳ בהקשר זה את המבחן הצורני המוזכר בסעיף 29 לפסק דינו של כב׳ השפט דנציגר ב-ע״פ 4910/13 בני ג׳אבר נ׳ מ״י (מיום 29.10.2014)).",0.0002109951,3.3361874e-05,0.099901505,0.99998736,0.00496071,0.0028096482,0.0045922897,0.026953395,0.031185387,0.00024390192,0.010285737
"כמובן, שיש להתייחס בנפרד לאירועים נשוא תיק התעבורה.",0.00016182114,3.1848198e-05,2.5873254e-05,0.99998736,0.0004722918,0.0011738049,0.00078779017,0.00760575,0.009350656,0.00013603373,0.00023739977
"לפיכך, יש לקבוע עונש מצטבר עבור כל אחת מחטיבות האישום – החזקה שלא לצריכה עצמית; סחר בסמים; תיק התעבורה .",0.00014276471,3.1454903e-05,0.99945813,1.6017451e-05,0.0010229587,0.00080823427,0.0013119302,0.0014303331,0.0074296137,0.00012250555,0.001135205
"לפי סעיף 40 י״א לחוק העונשין, ניתן לתת משקל לנסיבות הבאות שאינן קשורות בביצוע העבירה, במסגרת גזירת העונש בתוך המתחם: הנאשם אדם צעיר בתחילת דרכו, ללא עבר פלילי, ואין ספק כי מעצרו הממושך ועונש המאסר גרמו ויגרמו לפגיעה במסלול התקדמותו בחיים; הנאשם נטל אחריות מלאה למעשיו והוא נכון להירתם להליך טיפולי; הנאשם עבד כל חייו הבוגרים, התגייס לצבא, לחם ופיקד על חיילים ובכך תרם רבות לביטחון המדינה; במהלך חייו חווה משברים רבים לרבות אובדן חבריו הקרובים במערכת ״צוק איתן״, כששירות המבחן מצא קשר בין הטראומות האמורות לבין הפניה לעולם הסמים.",0.00014048265,0.9999964,0.00018761434,8.880743e-06,0.0009017045,0.0012801498,0.0007519134,0.011769233,0.9685459,0.999005,0.9951527
"לנוכח כל האמור, ביחס להחזקת הסם, יש למקם את הנאשם בשליש הראשון של המתחם (כ-4.5 חודשים); ביחס לסחר בסם, יש למקם את הנאשם בחלקו העליון שלה מתחם (כ-6 חודשים); ביחס לתיק התעבורה (נהיגה בשכרות והפרעה לשוטר) יש להעמידו באמצע המתחם (כחודשיים).",0.00016295395,3.120298e-05,0.0013810431,0.9999869,0.8671973,0.0038741154,0.0031253744,0.004414644,0.007448909,0.00023670903,0.027856117
"בנוסף, יש לקבוע כי הענישה תצטבר.",0.00021100997,3.191673e-05,2.1703008e-05,0.9999876,0.0006312817,0.0010241498,0.00053347944,0.0035356376,0.007828679,0.00011338176,0.00025082062
"לפיכך, אני מחליט לגזור על הנאשם את העונשים הבאים:",0.99976236,3.0679894e-05,2.0472964e-05,0.9999871,0.00041950465,0.0010827978,0.00043805834,0.0014589312,0.3492298,0.00011250744,0.0004806508
12 חודשי מאסר בפועל לריצוי מיום מעצרו 28.7.2016;,0.99990404,2.8923045e-05,1.7153168e-05,9.184883e-06,0.00032457447,0.00086182397,0.00029693413,0.0026034033,0.0052136816,0.00011618604,0.00028702946
"6 חודשי מאסר, שלא ירוצו אלא אם יעבור הנאשם עבירה על החזקת סם שלא לצריכה עצמית או סחר בסם וזאת בתוך שלום מיום שחרורו;",0.9999573,3.0994524e-05,0.00016162747,8.9688165e-06,0.021053508,0.003121191,0.008616073,0.0024812438,0.008867641,0.00013442193,0.08622266
"4 חודשי מאסר, שלא ירוצו אלא אם יעבור הנאשם עבירה של נהיגה בשכרות וזאת בתוך שלוש מיום שחרורו;",0.99995756,3.0821473e-05,2.0264191e-05,9.019266e-06,0.00039371836,0.000879186,0.00035181304,0.0012878149,0.0079189455,0.000104836276,0.0063599893
"חודש מאסר, שלא ירוצה אלא אם יעבור הנאשם עבירה כלפי שוטרים וזאת בתוך שלוש מיום שחרורו;",0.9999548,3.0126299e-05,2.3407654e-05,9.196348e-06,0.00038228315,0.0008195533,0.00043636726,0.003149931,0.009560601,0.00011305604,0.0022015194
12 חודשי פסילה בפועל מיום שחרור; אין צורך בהפקדת הרישיון והפסילה תימנה מהיום אך תחל מיום שחרורו.,0.9999418,3.0430901e-05,2.046188e-05,9.435265e-06,0.00048091044,0.0008850456,0.00028236394,0.0032785593,0.0051163305,0.0001266846,0.00027694413
"לנוכח רכיבי העונש המשמעותיים האחרים, נמנע מפסילה ארוכה יותר.",0.00016857333,3.2254717e-05,1.9979121e-05,0.999987,0.00043983664,0.0010523731,0.00051422673,0.0015129433,0.009090842,0.00015901314,0.0001544853
"12 ח׳ פסילה על נאי, שלא יעבור הנאשם בתוך שלוש שנים משחרורו את העבירות בהן הורשע למעט קביעה כלפי שוטרים.",0.99995637,3.0190899e-05,2.5053334e-05,9.017831e-06,0.000664579,0.0009926864,0.000910895,0.0020119513,0.025403652,0.0001654635,0.97756326
"לפי סעיף 36 לפקודה מורה על חילוט האופנוע מ״ר 14-722-79 אשר שימש לצורך ביצוע עסקאות הסם, וכן מורה על חילוט כל הכספים שנתפסו אצל הנאשם, שגם להם זיקה ישירה לעבירות הסמים.",0.9999169,3.128528e-05,0.9999534,9.001719e-06,0.9582752,0.8322629,0.9852604,0.043027423,0.007486442,0.0001421933,0.00042818638
לא מצאתי בסיס להכריז על הנאשם ״סוחר סמים״ ועל כן אמנע מכך.,0.00014835049,2.9960871e-05,5.5878634e-05,9.561573e-06,0.0005873005,0.001110636,0.0034076306,0.0020854126,0.017792918,0.00014335648,0.00024987877
אני נמנע מלהטיל קנס על הנאשם לנוכח גילו הצעיר והיעדר יכולות כלכליות.,0.0011388996,0.999985,2.0091125e-05,9.000534e-06,0.000422053,0.00084015133,0.000358901,0.0017685865,0.065922,0.00019661615,0.00021932533
מטיל צו מבחן לתקופה של 18 חודשים החל מיום שחרורו של הנאשם.,0.99987245,2.9722674e-05,1.883584e-05,9.110469e-06,0.00043893905,0.00081152644,0.0003635166,0.0028484194,0.0034067833,8.919892e-05,0.00015874681
"במהלך תקופה זו הנאשם מחויב בשיתוף פעולה עם שירות המבחן, כאשר מובהר כי הפרת הצו תוכל להביא לפתיחה מחודשת של המשפט וגזירת עונשו של הנאשם, לרבות עונש המאסר.",0.00011653623,3.0009996e-05,2.1169153e-05,1.1146348e-05,0.00062572444,0.0008965242,0.00046374378,0.002221494,0.00920897,0.00012572989,0.0017416666
מורה על השמדת הסמים.,0.99990416,3.4261306e-05,6.2819374e-05,9.310503e-06,0.0006010477,0.0013886517,0.0013425434,0.047821153,0.020384906,0.00016693283,0.00031033583
54678313יש לשלוח העתק לשירות המבחן.,0.0007365676,3.0846466e-05,2.5040674e-05,0.99998736,0.0005127632,0.0010966262,0.00050839223,0.019552544,0.008348772,0.00012666272,0.00023474224
"ניתן והודע היום ט׳ ניסן תשע״ז, 5/4/2017 במעמד הנוכחים.",0.99749005,2.9597202e-05,2.7894026e-05,0.99998736,0.00068382814,0.0014240947,0.0010500526,0.19655794,0.019409146,0.00021132367,0.0021493041
דוד שאול גבאי ריכטר 54678313,0.00020895041,3.240106e-05,2.2890083e-05,0.9999875,0.00047520638,0.0010531492,0.00095643743,0.3576151,0.00673718,9.725257e-05,0.0002766053
